recording_id,time_ms,channel_a_normalized,channel_b_normalized
CRD-410031,6650,-0.041184,0.375313
CRD-410031,6660,-0.269334,0.067015
CRD-410031,6670,-0.079919,0.413279
CRD-410031,6680,-0.123723,0.21497
CRD-410031,6690,-0.144862,0.015908
CRD-410031,6700,-0.210151,0.204337
CRD-410031,6710,0.094065,0.208687
CRD-410031,6720,0.164063,0.639959
CRD-410031,6730,0.233195,0.192541
CRD-410031,6740,0.246254,0.225953
CRD-410031,6750,0.279205,0.454023
CRD-410031,6760,0.2553,0.439024
CRD-410031,6770,0.144357,0.188744
CRD-410031,6780,-0.080197,0.276138
CRD-410031,6790,-0.060442,0.3129
CRD-410031,6800,-0.109632,0.383306
CRD-410031,6810,0.120791,-0.030697
CRD-410031,6820,-0.162146,0.115727
CRD-410031,6830,0.069071,0.056715
CRD-410031,6840,-0.216931,0.091002
CRD-410031,6850,-0.09162,0.10696
CRD-410031,6860,-0.068213,0.30906
CRD-410031,6870,-0.294856,0.055727
CRD-410031,6880,0.243276,0.158218
CRD-410031,6890,0.278232,0.034301
CRD-410031,6900,0.620336,0.261781
CRD-410031,6910,1.25348,0.509323
CRD-410031,6920,1.628254,0.477437
CRD-410031,6930,1.766612,0.730831
CRD-410031,6940,1.705214,0.315681
CRD-410031,6950,1.208561,0.347312
CRD-410031,6960,0.457983,0.316963
CRD-410031,6970,-0.126973,0.170143
CRD-410031,6980,-0.520549,0.175908
CRD-410031,6990,-0.649019,-0.180348
CRD-410031,7000,-0.479136,-0.146692
CRD-410031,7010,-0.561114,0.079113
CRD-410031,7020,-0.17027,-0.278773
CRD-410031,7030,-0.227443,0.052557
CRD-410031,7040,-0.267104,-0.091961
CRD-410031,7050,-0.14654,-0.043318
CRD-410031,7060,-0.083462,-0.030444
CRD-410031,7070,-0.033235,0.466459
CRD-410031,7080,0.074578,0.448
CRD-410031,7090,0.177533,0.623164
CRD-410031,7100,0.278253,0.999797
CRD-410031,7110,0.401645,1.240437
CRD-410031,7120,0.631854,1.489883
CRD-410031,7130,0.736438,1.272627
CRD-410031,7140,0.560633,1.357422
CRD-410031,7150,0.458048,0.874805
CRD-410031,7160,0.615197,0.669331
CRD-410031,7170,0.423687,0.092035
CRD-410031,7180,0.632601,-0.395981
CRD-410031,7190,0.246147,-0.468614
CRD-410031,7200,0.306444,-0.672928
CRD-410031,7210,0.391986,-0.220207
CRD-410031,7220,0.353901,-0.460046
CRD-410031,7230,0.198541,-0.260617
CRD-410031,7240,0.318712,-0.226457
CRD-410031,7250,0.324522,0.108805
CRD-410031,7260,0.444577,-0.043979
CRD-410031,7270,0.370113,0.016276
CRD-410031,7280,0.2062,-0.112574
CRD-410031,7290,0.409972,0.130688
CRD-410031,7300,0.070132,-0.03018
CRD-410031,7310,-0.115335,0.138914
CRD-410031,7320,0.305325,0.123044
CRD-410031,7330,-0.124872,0.314089
CRD-410031,7340,0.126726,0.253404
CRD-410031,7350,-0.040088,0.258067
CRD-410031,7360,-0.266841,0.339349
CRD-410031,7370,-0.006641,0.315677
CRD-410031,7380,-0.067354,0.072533
CRD-410031,7390,-0.151742,0.106737
CRD-410031,7400,0.187374,0.369385
CRD-410031,7410,-0.056681,0.353222
CRD-410031,7420,-0.158904,0.285826
CRD-410031,7430,0.005295,0.171177
CRD-410031,7440,0.176931,0.241556
CRD-410031,7450,0.027286,0.347159
CRD-410031,7460,0.02494,0.28003
CRD-410031,7470,-0.041618,0.320942
CRD-410031,7480,-0.00154,0.089245
CRD-410031,7490,-0.136437,0.081207
CRD-410031,7500,-0.109831,-0.093668
CRD-410031,7510,-0.163929,0.565365
CRD-410031,7520,-0.237174,-0.127076
CRD-410031,7530,-0.220224,-0.107511
CRD-410031,7540,-0.187298,0.122384
CRD-410031,7550,-0.145026,-0.096902
CRD-410031,7560,0.087144,-0.19579
CRD-410031,7570,0.114247,0.294383
CRD-410031,7580,0.047635,-0.032572
CRD-410031,7590,0.022192,-0.17758
CRD-410031,7600,0.061865,0.157053
CRD-410031,7610,0.182019,0.155095
CRD-410031,7620,0.390229,0.097059
CRD-410031,7630,0.286763,0.065423
CRD-410031,7640,0.154473,-0.123595
CRD-410031,7650,0.168316,0.037362
CRD-410031,7660,0.367817,0.047761
CRD-410031,7670,0.187453,0.032565
CRD-410031,7680,0.094754,0.109355
CRD-410031,7690,0.068648,-0.118219
CRD-410031,7700,-0.001333,-0.056419
CRD-410031,7710,0.164029,0.084593
CRD-410031,7720,0.097408,-0.077134
CRD-410031,7730,0.021875,-0.109387
CRD-410031,7740,0.26594,-0.010774
CRD-410031,7750,-0.041189,-0.021508
CRD-410031,7760,0.068241,0.361006
CRD-410031,7770,0.663528,0.758787
CRD-410031,7780,0.984348,1.087057
CRD-410031,7790,1.331591,1.272628
CRD-410031,7800,1.576729,1.667422
CRD-410031,7810,2.220583,1.621536
CRD-410031,7820,1.787907,1.470096
CRD-410031,7830,1.165682,0.751773
CRD-410031,7840,0.80793,0.412886
CRD-410031,7850,-0.110942,0.079863
CRD-410031,7860,-0.324506,-0.349205
CRD-410031,7870,-0.728552,-0.517237
CRD-410031,7880,-0.684734,-0.646324
CRD-410031,7890,-0.656596,-0.608016
CRD-410031,7900,-0.399271,-0.629274
CRD-410031,7910,-0.265262,-0.300517
CRD-410031,7920,-0.35495,-0.432684
CRD-410031,7930,-0.104004,-0.261463
CRD-410031,7940,0.011182,-0.138619
CRD-410031,7950,0.125519,0.109916
CRD-410031,7960,0.23059,0.020774
CRD-410031,7970,0.178172,-0.050309
CRD-410031,7980,0.258364,-0.075844
CRD-410031,7990,0.308634,0.008427
CRD-410031,8000,0.223652,-0.016695
CRD-410031,8010,0.395402,0.27505
CRD-410031,8020,0.259792,0.330962
CRD-410031,8030,0.474846,0.337389
CRD-410031,8040,0.499156,0.359497
CRD-410031,8050,0.609558,0.327211
CRD-410031,8060,0.732176,0.38527
CRD-410031,8070,0.549364,0.379607
CRD-410031,8080,0.265324,0.396213
CRD-410031,8090,0.643391,0.434546
CRD-410031,8100,0.28041,0.230146
CRD-410031,8110,0.407145,0.469839
CRD-410031,8120,0.387893,0.095468
CRD-410031,8130,0.545996,0.28343
CRD-410031,8140,0.583406,0.370284
CRD-410031,8150,0.311418,-0.072958
CRD-410031,8160,0.20008,0.122487
CRD-410031,8170,0.358992,-0.109043
CRD-410031,8180,0.218899,-0.080357
CRD-410031,8190,0.26153,0.078676
CRD-410031,8200,-0.149821,-0.117724
CRD-410031,8210,0.212755,-0.087853
CRD-410031,8220,0.047439,0.018843
CRD-410031,8230,0.102194,-0.228176
CRD-410031,8240,-0.161491,0.069835
CRD-410031,8250,-0.06382,-0.221895
CRD-410031,8260,-0.04341,-0.148134
CRD-410031,8270,-0.230243,0.147188
CRD-410031,8280,-0.440051,-0.147043
CRD-410031,8290,0.133386,-0.098587
CRD-410031,8300,-0.111489,0.129784
CRD-410031,8310,-0.348207,0.044623
CRD-410031,8320,-0.161387,0.114226
CRD-410031,8330,-0.258439,-0.219548
CRD-410031,8340,-0.106254,-0.177467
CRD-410031,8350,-0.019591,-0.181729
CRD-410031,8360,-0.068512,-0.173525
CRD-410031,8370,-0.019489,0.096899
CRD-410031,8380,-0.117468,-0.480098
CRD-410031,8390,-0.190156,-0.258251
CRD-410031,8400,-0.076559,-0.079482
CRD-410031,8410,-0.10212,-0.198246
CRD-410031,8420,-0.087643,-0.248888
CRD-410031,8430,-0.291389,-0.184915
CRD-410031,8440,-0.0357,0.142983
CRD-410031,8450,0.025709,0.250185
CRD-410031,8460,-0.103377,0.463375
CRD-410031,8470,0.494093,0.862834
CRD-410031,8480,0.218626,1.098202
CRD-410031,8490,0.271364,1.25137
CRD-410031,8500,0.529843,1.655635
CRD-410031,8510,0.51943,1.430473
CRD-410031,8520,0.390328,0.798492
CRD-410031,8530,0.331661,0.339368
CRD-410031,8540,-0.003291,-0.160256
CRD-410031,8550,-0.135191,-0.329206
CRD-410031,8560,-0.263305,-0.688279
CRD-410031,8570,0.185594,-0.753494
CRD-410031,8580,-0.185213,-0.474401
CRD-410031,8590,-0.152426,-0.451948
CRD-410031,8600,-0.157289,-0.482769
CRD-410031,8610,-0.023015,-0.347763
CRD-410031,8620,0.360235,-0.215087
CRD-410031,8630,0.619805,-0.368958
CRD-410031,8640,0.868145,0.025505
CRD-410031,8650,1.289122,0.209814
CRD-410031,8660,1.809042,0.191258
CRD-410031,8670,1.500228,-0.010882
CRD-410031,8680,1.149225,0.185491
CRD-410031,8690,0.669079,0.247676
CRD-410031,8700,-0.096598,0.208264
CRD-410031,8710,-0.325646,-0.082055
CRD-410031,8720,-0.575083,0.346841
CRD-410031,8730,-0.724985,0.041423
CRD-410031,8740,-0.705854,0.328228
CRD-410031,8750,-0.585625,0.243434
CRD-410031,8760,-0.634196,0.178833
CRD-410031,8770,-0.366668,0.272647
CRD-410031,8780,-0.346766,0.036544
CRD-410031,8790,0.035879,0.129682
CRD-410031,8800,0.019201,-0.024728
CRD-410031,8810,0.126006,0.265044
CRD-410031,8820,-0.008504,0.070192
CRD-410031,8830,0.010442,0.218688
CRD-410031,8840,0.185441,0.139145
CRD-410031,8850,0.271375,0.174236
CRD-410031,8860,0.377301,-0.010429
CRD-410031,8870,0.013817,0.228185
CRD-410031,8880,0.28212,-0.043905
CRD-410031,8890,0.181472,-0.012234
CRD-410031,8900,0.239661,0.103933
CRD-410031,8910,0.634891,-0.019228
CRD-410031,8920,0.568514,0.111251
CRD-410031,8930,0.289646,-0.014307
CRD-410031,8940,0.530379,0.162292
CRD-410031,8950,0.376993,-0.100193
CRD-410031,8960,0.308952,-0.220808
CRD-410031,8970,0.353259,-0.073975
CRD-410031,8980,0.415194,0.044502
CRD-410031,8990,0.143895,0.175943
CRD-410031,9000,0.117335,-0.197951
CRD-410031,9010,0.253086,-0.085041
CRD-410031,9020,0.054634,0.199379
CRD-410031,9030,0.229542,0.039756
CRD-410031,9040,0.128933,0.053224
CRD-410031,9050,0.091445,0.063048
CRD-410031,9060,0.001265,0.031166
CRD-410031,9070,-0.15204,-0.245585
CRD-410031,9080,-0.141547,-0.130514
CRD-410031,9090,-0.432325,-0.155667
CRD-410031,9100,-0.363343,-0.120553
CRD-410031,9110,-0.387599,-0.343476
CRD-410031,9120,-0.03047,-0.207315
CRD-410031,9130,-0.191748,-0.274552
CRD-410031,9140,-0.342876,0.026891
CRD-410031,9150,-0.135248,0.140562
CRD-410031,9160,-0.002576,0.457028
CRD-410031,9170,-0.156778,0.911698
CRD-410031,9180,0.003107,1.227869
CRD-410031,9190,-0.000801,1.304368
CRD-410031,9200,0.17546,1.307223
CRD-410031,9210,0.19652,1.152177
CRD-410031,9220,0.00676,0.475029
CRD-410031,9230,-0.196984,0.114669
CRD-410031,9240,-0.143516,-0.227041
CRD-410031,9250,-0.489936,-0.357648
CRD-410031,9260,-0.264693,-0.483508
CRD-410031,9270,-0.251493,-0.829624
CRD-410031,9280,-0.229411,-0.491557
CRD-410031,9290,-0.225619,-0.286925
CRD-410031,9300,0.042483,-0.320744
CRD-410031,9310,-0.177483,-0.107592
CRD-410031,9320,-0.16066,-0.298647
CRD-410031,9330,-0.103874,-0.11576
CRD-410031,9340,0.132846,-0.079798
CRD-410031,9350,0.096321,-0.078759
CRD-410031,9360,0.056521,-0.055563
CRD-410031,9370,-0.090637,0.252438
CRD-410031,9380,0.122072,0.048606
CRD-410031,9390,0.185792,0.199114
CRD-410031,9400,-0.011531,-0.193322
CRD-410031,9410,0.011552,0.07894
CRD-410031,9420,-0.127046,0.332097
CRD-410031,9430,-0.139443,-0.098847
CRD-410031,9440,-0.190681,0.152928
CRD-410031,9450,0.094359,0.404259
CRD-410031,9460,-0.031088,0.276813
CRD-410031,9470,0.174519,0.41225
CRD-410031,9480,0.437585,0.303418
CRD-410031,9490,1.043848,0.133425
CRD-410031,9500,1.545731,0.660494
CRD-410031,9510,1.792602,0.555066
CRD-410031,9520,1.655309,0.271368
CRD-410031,9530,1.177896,0.212934
CRD-410031,9540,0.786548,0.083732
CRD-410031,9550,0.148172,-0.046398
CRD-410031,9560,-0.478601,-0.110634
CRD-410031,9570,-0.594948,-0.285683
CRD-410031,9580,-0.830312,-0.213495
CRD-410031,9590,-0.68654,-0.242034
CRD-410031,9600,-0.644364,-0.249324
CRD-410031,9610,-0.428988,0.013171
CRD-410031,9620,-0.407614,0.02858
CRD-410031,9630,-0.272011,-0.17671
CRD-410031,9640,-0.139917,-0.35393
CRD-410031,9650,-0.279093,0.046918
CRD-410031,9660,-0.03866,-0.428324
CRD-410031,9670,-0.339095,-0.27136
CRD-410031,9680,-0.093938,-0.189183
CRD-410031,9690,-0.20717,-0.010539
CRD-410031,9700,0.123028,0.032473
CRD-410031,9710,-0.018309,-0.073297
CRD-410031,9720,0.002376,-0.073145
CRD-410031,9730,0.124216,0.148859
CRD-410031,9740,0.320577,0.050043
CRD-410031,9750,0.3273,-0.054045
CRD-410031,9760,0.406492,0.07102
CRD-410031,9770,0.404615,0.034771
CRD-410031,9780,0.358958,0.012819
CRD-410031,9790,0.316051,0.209614
CRD-410031,9800,0.6182,-0.197428
CRD-410031,9810,0.146732,-0.047367
CRD-410031,9820,0.114608,-0.209255
CRD-410031,9830,0.258611,-0.194055
CRD-410031,9840,0.017297,0.052166
CRD-410031,9850,0.2248,0.202197
CRD-410031,9860,0.311044,0.476445
CRD-410031,9870,0.26996,1.041134
CRD-410031,9880,0.410606,1.325686
CRD-410031,9890,0.44775,1.33759
CRD-410031,9900,0.187652,1.201811
CRD-410031,9910,0.291114,1.257337
CRD-410031,9920,0.093898,0.900474
CRD-410031,9930,-0.110883,0.370816
CRD-410031,9940,-0.142711,-0.056312
CRD-410031,9950,-0.003288,-0.292894
CRD-410031,9960,-0.135308,-0.530387
CRD-410031,9970,-0.409751,-0.615666
CRD-410031,9980,-0.206659,-0.362355
CRD-410031,9990,-0.44226,-0.484609
CRD-410031,10000,-0.376065,-0.483643
CRD-410031,10010,-0.389734,-0.308694
CRD-410031,10020,-0.177076,-0.13356
CRD-410031,10030,-0.293717,-0.162125
CRD-410031,10040,-0.273827,-0.08578
CRD-410031,10050,-0.21588,0.043245
CRD-410031,10060,-0.351631,0.024347
CRD-410031,10070,-0.363499,0.021789
CRD-410031,10080,0.091444,-0.025108
CRD-410031,10090,-0.058245,-0.018697
CRD-410031,10100,-0.019429,0.143784
CRD-410031,10110,-0.067675,0.253818
CRD-410031,10120,-0.161726,0.068998
CRD-410031,10130,-0.259041,0.271238
CRD-410031,10140,0.069202,0.207837
CRD-410031,10150,-0.014816,0.454485
CRD-410031,10160,0.127319,0.082051
CRD-410031,10170,0.204423,0.221094
CRD-410031,10180,0.103347,0.079238
CRD-410031,10190,0.013221,0.321248
CRD-410031,10200,0.107095,0.163157
CRD-410031,10210,0.245365,0.223102
CRD-410031,10220,0.22449,0.335412
CRD-410031,10230,-0.139773,0.241829
CRD-410031,10240,0.063208,0.255216
CRD-410031,10250,-0.051777,0.224029
CRD-410031,10260,-0.0708,0.135712
CRD-410031,10270,-0.216479,0.190106
CRD-410031,10280,-0.086455,0.037471
CRD-410031,10290,-0.155929,0.123723
CRD-410031,10300,-0.135854,-0.087054
CRD-410031,10310,-0.42174,-0.054453
CRD-410031,10320,0.038173,0.289805
CRD-410031,10330,0.335685,0.042133
CRD-410031,10340,0.869075,-0.100723
CRD-410031,10350,1.239139,0.246684
CRD-410031,10360,1.613319,0.068723
CRD-410031,10370,1.642602,0.327495
CRD-410031,10380,1.546608,0.346512
CRD-410031,10390,0.853544,0.250895
CRD-410031,10400,0.29857,0.025369
CRD-410031,10410,-0.165789,0.088738
CRD-410031,10420,-0.407918,0.141423
CRD-410031,10430,-0.740819,0.009784
CRD-410031,10440,-0.773854,-0.04083
CRD-410031,10450,-0.471059,-0.221002
CRD-410031,10460,-0.616331,-0.220192
CRD-410031,10470,-0.422217,0.006044
CRD-410031,10480,-0.408428,-0.172106
CRD-410031,10490,-0.063944,-0.173805
CRD-410031,10500,-0.142313,-0.181812
CRD-410031,10510,-0.111772,-0.205717
CRD-410031,10520,0.157162,0.168478
CRD-410031,10530,-0.074991,0.315043
CRD-410031,10540,-0.070069,0.175771
CRD-410031,10550,0.264925,0.557736
CRD-410031,10560,0.351455,0.883056
CRD-410031,10570,0.260754,1.278229
CRD-410031,10580,0.821221,1.377441
CRD-410031,10590,0.765111,1.431304
CRD-410031,10600,0.67619,1.151025
CRD-410031,10610,0.674192,0.561728
CRD-410031,10620,0.389317,0.172645
CRD-410031,10630,0.316155,-0.111763
CRD-410031,10640,0.264998,-0.397935
CRD-410031,10650,0.267206,-0.571309
CRD-410031,10660,0.198103,-0.553549
CRD-410031,10670,0.463246,-0.668405
CRD-410031,10680,0.241565,-0.647563
CRD-410031,10690,0.208541,-0.255934
CRD-410031,10700,0.09376,-0.130638
CRD-410031,10710,0.273553,-0.248128
CRD-410031,10720,0.079659,-0.128286
CRD-410031,10730,0.157142,0.044402
CRD-410031,10740,0.097248,-0.174984
CRD-410031,10750,-0.041739,-0.041822
CRD-410031,10760,0.011796,-0.03781
CRD-410031,10770,-0.100269,-0.073325
CRD-410031,10780,0.038204,-0.025044
CRD-410031,10790,-0.098532,0.003483
CRD-410031,10800,-0.071343,0.13168
CRD-410031,10810,-0.099169,0.15041
CRD-410031,10820,-0.058012,0.153732
CRD-410031,10830,-0.130551,0.210963
CRD-410031,10840,-0.020312,0.020116
CRD-410031,10850,-0.355846,0.012159
CRD-410031,10860,-0.275109,0.034727
CRD-410031,10870,-0.042601,0.1718
CRD-410031,10880,-0.393933,0.402614
CRD-410031,10890,-0.363571,0.101027
CRD-410031,10900,0.01767,0.28057
CRD-410031,10910,-0.003052,-0.079221
CRD-410031,10920,-0.09169,0.006034
CRD-410031,10930,-0.077713,0.09993
CRD-410031,10940,0.064885,-0.293729
CRD-410031,10950,-0.337839,-0.190948
CRD-410031,10960,-0.109117,-0.116522
CRD-410031,10970,-0.223416,-0.04269
CRD-410031,10980,-0.178825,-0.043807
CRD-410031,10990,-0.051397,0.072898
CRD-410031,11000,-0.257236,0.06699
CRD-410031,11010,-0.349005,-0.119673
CRD-410031,11020,-0.06375,-0.11477
CRD-410031,11030,0.151497,-0.025366
CRD-410031,11040,0.151569,-0.166525
CRD-410031,11050,0.178639,-0.133824
CRD-410031,11060,0.049335,-0.114525
CRD-410031,11070,0.202033,0.1162
CRD-410031,11080,0.239807,-0.076621
CRD-410031,11090,0.082672,-0.002704
CRD-410031,11100,-0.42266,0.188232
CRD-410031,11110,-0.06188,-0.079251
CRD-410031,11120,-0.00501,-0.121005
CRD-410031,11130,-0.080058,-0.234135
CRD-410031,11140,-0.31834,0.083475
CRD-410031,11150,-0.220495,-0.073879
CRD-410031,11160,-0.223293,-0.247145
CRD-410031,11170,-0.183247,-0.041429
CRD-410031,11180,0.137726,-0.13933
CRD-410031,11190,0.420437,0.115074
CRD-410031,11200,0.927204,-0.060299
CRD-410031,11210,1.530233,0.177088
CRD-410031,11220,1.768196,0.246629
CRD-410031,11230,1.694092,0.658547
CRD-410031,11240,1.299286,0.671078
CRD-410031,11250,0.999955,1.235735
CRD-410031,11260,0.172063,1.140134
CRD-410031,11270,-0.075166,1.331095
CRD-410031,11280,-0.028413,1.068057
CRD-410031,11290,-0.436888,0.813233
CRD-410031,11300,-0.497195,0.195599
CRD-410031,11310,-0.722949,0.008885
CRD-410031,11320,-0.637344,-0.357751
CRD-410031,11330,-0.426555,-0.620888
CRD-410031,11340,-0.359704,-0.730647
CRD-410031,11350,-0.386702,-0.913398
CRD-410031,11360,-0.205315,-0.527857
CRD-410031,11370,-0.189416,-0.364759
CRD-410031,11380,-0.211802,-0.537264
CRD-410031,11390,0.042531,-0.326391
CRD-410031,11400,-0.053141,-0.105218
CRD-410031,11410,0.017416,-0.103037
CRD-410031,11420,0.113885,0.030456
CRD-410031,11430,0.062936,0.062342
CRD-410031,11440,0.393026,-0.016704
CRD-410031,11450,0.154902,0.043275
CRD-410031,11460,0.406854,0.163611
CRD-410031,11470,0.223446,-0.036829
CRD-410031,11480,0.513043,0.008666
CRD-410031,11490,0.245543,0.046905
CRD-410031,11500,0.352405,0.129304
CRD-410031,11510,0.366715,0.224136
CRD-410031,11520,0.32642,0.264699
CRD-410031,11530,0.279503,0.155438
CRD-410031,11540,0.126358,0.587921
CRD-410031,11550,0.182604,-0.045085
CRD-410031,11560,0.058912,0.320558
CRD-410031,11570,0.245746,0.314075
CRD-410031,11580,0.084752,0.246953
CRD-410031,11590,-0.03569,0.208892
CRD-410031,11600,-0.355397,0.108415
CRD-410031,11610,0.029574,-0.041107
CRD-410031,11620,-0.087929,0.053467
CRD-410031,11630,-0.049844,-0.078926
CRD-410031,11640,-0.138717,0.005045
CRD-410031,11650,-0.05619,0.019388
CRD-410031,11660,-0.367604,-0.2012
CRD-410031,11670,-0.28606,-0.1956
CRD-410031,11680,-0.284824,-0.406078
CRD-410031,11690,-0.165222,-0.150949
CRD-410031,11700,-0.447424,-0.143216
CRD-410031,11710,-0.321226,-0.135756
CRD-410031,11720,-0.062416,-0.351587
CRD-410031,11730,-0.243676,-0.091864
CRD-410031,11740,-0.084885,-0.068708
CRD-410031,11750,-0.462334,-0.171914
CRD-410031,11760,-0.109694,0.095584
CRD-410031,11770,-0.151254,-0.320206
CRD-410031,11780,-0.285965,0.113928
CRD-410031,11790,-0.267862,0.051614
CRD-410031,11800,-0.273791,-0.376705
CRD-410031,11810,-0.200804,0.057108
CRD-410031,11820,-0.213852,0.048642
CRD-410031,11830,-0.091912,-0.070505
CRD-410031,11840,-0.160224,-0.095259
CRD-410031,11850,-0.401982,-0.121778
CRD-410031,11860,0.008713,-0.110001
CRD-410031,11870,0.010186,-0.202541
CRD-410031,11880,-0.351461,-0.143128
CRD-410031,11890,0.024849,-0.315061
CRD-410031,11900,0.062471,0.211214
CRD-410031,11910,0.060477,0.027057
CRD-410031,11920,0.15234,0.462374
CRD-410031,11930,-0.056434,0.644848
CRD-410031,11940,0.01191,1.006531
CRD-410031,11950,0.225433,1.160821
CRD-410031,11960,0.214304,1.33461
CRD-410031,11970,0.051253,1.280633
CRD-410031,11980,0.184005,0.785315
CRD-410031,11990,0.040307,0.599652
CRD-410019,0,-0.132205,-0.289665
CRD-410019,10,-0.329576,-0.200661
CRD-410019,20,-0.20717,-0.070358
CRD-410019,30,-0.187301,-0.217429
CRD-410019,40,-0.206982,-0.124806
CRD-410019,50,0.003885,-0.235965
CRD-410019,60,-0.11389,-0.246943
CRD-410019,70,-0.234848,-0.102983
CRD-410019,80,-0.246683,-0.315007
CRD-410019,90,-0.044293,-0.136601
CRD-410019,100,-0.202223,-0.192784
CRD-410019,110,-0.372878,-0.252599
CRD-410019,120,-0.193408,-0.030569
CRD-410019,130,-0.315538,-0.431605
CRD-410019,140,-0.150394,-0.072222
CRD-410019,150,-0.075512,-0.251256
CRD-410019,160,-0.213157,-0.227297
CRD-410019,170,-0.127308,-0.189597
CRD-410019,180,-0.034729,-0.173324
CRD-410019,190,-0.239329,-0.19712
CRD-410019,200,-0.302593,-0.226264
CRD-410019,210,-0.094752,-0.194537
CRD-410019,220,-0.137753,-0.295629
CRD-410019,230,-0.153436,-0.133301
CRD-410019,240,-0.283183,-0.252937
CRD-410019,250,-0.152791,-0.23692
CRD-410019,260,-0.194999,-0.185981
CRD-410019,270,-0.254779,-0.12511
CRD-410019,280,-0.10524,-0.157851
CRD-410019,290,-0.226463,-0.071806
CRD-410019,300,-0.33175,-0.140775
CRD-410019,310,-0.17062,-0.149328
CRD-410019,320,-0.059719,-0.292156
CRD-410019,330,-0.272812,-0.161073
CRD-410019,340,-0.272189,-0.282606
CRD-410019,350,-0.300367,-0.276539
CRD-410019,360,-0.209681,-0.178088
CRD-410019,370,-0.176493,-0.280645
CRD-410019,380,-0.212478,-0.21553
CRD-410019,390,-0.085409,-0.174467
CRD-410019,400,-0.28237,-0.237382
CRD-410019,410,-0.093561,-0.270594
CRD-410019,420,-0.289938,-0.166669
CRD-410019,430,-0.376776,-0.175597
CRD-410019,440,-0.111079,-0.340452
CRD-410019,450,-0.106865,-0.24558
CRD-410019,460,-0.358558,-0.117867
CRD-410019,470,-0.11805,-0.246815
CRD-410019,480,-0.131114,-0.262609
CRD-410019,490,-0.24073,-0.256903
CRD-410019,500,-0.036024,-0.219825
CRD-410019,510,-0.120023,-0.150936
CRD-410019,520,0.022506,-0.218688
CRD-410019,530,-0.262951,-0.36961
CRD-410019,540,-0.056731,-0.198631
CRD-410019,550,-0.232384,-0.145773
CRD-410019,560,-0.23276,-0.201221
CRD-410019,570,-0.192291,-0.249165
CRD-410019,580,-0.235635,-0.262588
CRD-410019,590,-0.364916,-0.238805
CRD-410019,600,-0.167069,-0.357284
CRD-410019,610,-0.195496,0.024556
CRD-410019,620,-0.178722,-0.215004
CRD-410019,630,-0.154265,-0.236082
CRD-410019,640,-0.28944,-0.310659
CRD-410019,650,-0.086459,-0.255871
CRD-410019,660,0.008039,-0.184751
CRD-410019,670,-0.151932,-0.160427
CRD-410019,680,-0.221248,-0.152084
CRD-410019,690,0.117036,-0.10846
CRD-410019,700,-0.051668,-0.411813
CRD-410019,710,-0.254833,-0.181259
CRD-410019,720,-0.069161,-0.207755
CRD-410019,730,-0.065848,-0.19711
CRD-410019,740,-0.015574,-0.119884
CRD-410019,750,0.030384,0.03244
CRD-410019,760,0.200352,0.009139
CRD-410019,770,-0.005058,0.179758
CRD-410019,780,0.214295,0.14865
CRD-410019,790,0.115379,0.216095
CRD-410019,800,0.030248,0.129918
CRD-410019,810,0.13434,0.095979
CRD-410019,820,0.133958,0.093384
CRD-410019,830,-0.029725,0.056424
CRD-410019,840,-0.035331,-0.058674
CRD-410019,850,-0.070413,-0.069414
CRD-410019,860,0.130397,-0.017761
CRD-410019,870,-0.178664,-0.107775
CRD-410019,880,-0.169126,-0.078097
CRD-410019,890,-0.082473,-0.143051
